Chemin_image,Taille_image,Chemin_masque,Taille_masque
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_102_v_(video_3134.mp4)_s_0_f_1645.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_102_v_(video_3134.mp4)_s_0_f_1645.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_102_v_(video_3134.mp4)_s_0_f_1646.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_102_v_(video_3134.mp4)_s_0_f_1646.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_102_v_(video_3134.mp4)_s_0_f_1647.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_102_v_(video_3134.mp4)_s_0_f_1647.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_102_v_(video_3134.mp4)_s_0_f_1648.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_102_v_(video_3134.mp4)_s_0_f_1648.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_102_v_(video_3134.mp4)_s_0_f_1649.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_102_v_(video_3134.mp4)_s_0_f_1649.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_102_v_(video_3134.mp4)_s_0_f_1650.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_102_v_(video_3134.mp4)_s_0_f_1650.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_102_v_(video_3134.mp4)_s_0_f_1651.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_102_v_(video_3134.mp4)_s_0_f_1651.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_102_v_(video_3134.mp4)_s_0_f_1653.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_102_v_(video_3134.mp4)_s_0_f_1653.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_102_v_(video_3134.mp4)_s_0_f_1654.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_102_v_(video_3134.mp4)_s_0_f_1654.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_102_v_(video_3134.mp4)_s_0_f_1655.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_102_v_(video_3134.mp4)_s_0_f_1655.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_102_v_(video_3134.mp4)_s_0_f_1656.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_102_v_(video_3134.mp4)_s_0_f_1656.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_102_v_(video_3134.mp4)_s_0_f_1657.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_102_v_(video_3134.mp4)_s_0_f_1657.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_102_v_(video_3134.mp4)_s_0_f_1658.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_102_v_(video_3134.mp4)_s_0_f_1658.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_102_v_(video_3134.mp4)_s_0_f_1659.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_102_v_(video_3134.mp4)_s_0_f_1659.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_102_v_(video_3134.mp4)_s_0_f_1660.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_102_v_(video_3134.mp4)_s_0_f_1660.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_102_v_(video_3134.mp4)_s_0_f_1661.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_102_v_(video_3134.mp4)_s_0_f_1661.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_102_v_(video_3134.mp4)_s_0_f_1662.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_102_v_(video_3134.mp4)_s_0_f_1662.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_102_v_(video_3134.mp4)_s_0_f_1663.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_102_v_(video_3134.mp4)_s_0_f_1663.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_102_v_(video_3134.mp4)_s_0_f_1664.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_102_v_(video_3134.mp4)_s_0_f_1664.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_102_v_(video_3134.mp4)_s_0_f_1666.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_102_v_(video_3134.mp4)_s_0_f_1666.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_102_v_(video_3134.mp4)_s_0_f_1667.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_102_v_(video_3134.mp4)_s_0_f_1667.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_102_v_(video_3134.mp4)_s_0_f_1668.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_102_v_(video_3134.mp4)_s_0_f_1668.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_102_v_(video_3134.mp4)_s_0_f_1669.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_102_v_(video_3134.mp4)_s_0_f_1669.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_102_v_(video_3134.mp4)_s_0_f_1670.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_102_v_(video_3134.mp4)_s_0_f_1670.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_102_v_(video_3134.mp4)_s_0_f_1671.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_102_v_(video_3134.mp4)_s_0_f_1671.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_102_v_(video_3134.mp4)_s_0_f_1672.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_102_v_(video_3134.mp4)_s_0_f_1672.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_102_v_(video_3134.mp4)_s_0_f_1673.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_102_v_(video_3134.mp4)_s_0_f_1673.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_102_v_(video_3134.mp4)_s_0_f_1674.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_102_v_(video_3134.mp4)_s_0_f_1674.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_102_v_(video_3134.mp4)_s_0_f_1675.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_102_v_(video_3134.mp4)_s_0_f_1675.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_102_v_(video_3134.mp4)_s_0_f_1676.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_102_v_(video_3134.mp4)_s_0_f_1676.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_102_v_(video_3134.mp4)_s_0_f_1677.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_102_v_(video_3134.mp4)_s_0_f_1677.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_102_v_(video_3134.mp4)_s_0_f_1679.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_102_v_(video_3134.mp4)_s_0_f_1679.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_102_v_(video_3134.mp4)_s_0_f_1680.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_102_v_(video_3134.mp4)_s_0_f_1680.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_102_v_(video_3134.mp4)_s_0_f_1681.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_102_v_(video_3134.mp4)_s_0_f_1681.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_102_v_(video_3134.mp4)_s_0_f_1682.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_102_v_(video_3134.mp4)_s_0_f_1682.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_102_v_(video_3134.mp4)_s_0_f_1683.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_102_v_(video_3134.mp4)_s_0_f_1683.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_102_v_(video_3134.mp4)_s_0_f_1684.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_102_v_(video_3134.mp4)_s_0_f_1684.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_102_v_(video_3134.mp4)_s_0_f_1685.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_102_v_(video_3134.mp4)_s_0_f_1685.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_102_v_(video_3134.mp4)_s_0_f_1686.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_102_v_(video_3134.mp4)_s_0_f_1686.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_102_v_(video_3134.mp4)_s_0_f_1687.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_102_v_(video_3134.mp4)_s_0_f_1687.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_119_v_(video_3584.mp4)_s_0_f_5526.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_119_v_(video_3584.mp4)_s_0_f_5526.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_119_v_(video_3584.mp4)_s_0_f_5527.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_119_v_(video_3584.mp4)_s_0_f_5527.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_119_v_(video_3584.mp4)_s_0_f_5528.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_119_v_(video_3584.mp4)_s_0_f_5528.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_119_v_(video_3584.mp4)_s_0_f_5530.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_119_v_(video_3584.mp4)_s_0_f_5530.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_119_v_(video_3584.mp4)_s_0_f_5531.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_119_v_(video_3584.mp4)_s_0_f_5531.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_119_v_(video_3584.mp4)_s_0_f_5532.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_119_v_(video_3584.mp4)_s_0_f_5532.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_119_v_(video_3584.mp4)_s_0_f_5533.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_119_v_(video_3584.mp4)_s_0_f_5533.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_119_v_(video_3584.mp4)_s_0_f_5534.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_119_v_(video_3584.mp4)_s_0_f_5534.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_119_v_(video_3584.mp4)_s_0_f_5535.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_119_v_(video_3584.mp4)_s_0_f_5535.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_119_v_(video_3584.mp4)_s_0_f_5536.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_119_v_(video_3584.mp4)_s_0_f_5536.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_119_v_(video_3584.mp4)_s_0_f_5537.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_119_v_(video_3584.mp4)_s_0_f_5537.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_119_v_(video_3584.mp4)_s_0_f_5538.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_119_v_(video_3584.mp4)_s_0_f_5538.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_119_v_(video_3584.mp4)_s_0_f_5539.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_119_v_(video_3584.mp4)_s_0_f_5539.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_119_v_(video_3584.mp4)_s_0_f_5540.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_119_v_(video_3584.mp4)_s_0_f_5540.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_119_v_(video_3584.mp4)_s_0_f_5541.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_119_v_(video_3584.mp4)_s_0_f_5541.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_119_v_(video_3584.mp4)_s_0_f_5543.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_119_v_(video_3584.mp4)_s_0_f_5543.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_119_v_(video_3584.mp4)_s_0_f_5544.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_119_v_(video_3584.mp4)_s_0_f_5544.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_119_v_(video_3584.mp4)_s_0_f_5545.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_119_v_(video_3584.mp4)_s_0_f_5545.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_119_v_(video_3584.mp4)_s_0_f_5546.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_119_v_(video_3584.mp4)_s_0_f_5546.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_119_v_(video_3584.mp4)_s_0_f_5547.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_119_v_(video_3584.mp4)_s_0_f_5547.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_119_v_(video_3584.mp4)_s_0_f_5548.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_119_v_(video_3584.mp4)_s_0_f_5548.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_119_v_(video_3584.mp4)_s_0_f_5549.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_119_v_(video_3584.mp4)_s_0_f_5549.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_119_v_(video_3584.mp4)_s_0_f_5550.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_119_v_(video_3584.mp4)_s_0_f_5550.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_119_v_(video_3584.mp4)_s_0_f_5551.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_119_v_(video_3584.mp4)_s_0_f_5551.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_119_v_(video_3584.mp4)_s_0_f_5555.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_119_v_(video_3584.mp4)_s_0_f_5555.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_119_v_(video_3584.mp4)_s_0_f_5556.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_119_v_(video_3584.mp4)_s_0_f_5556.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_119_v_(video_3584.mp4)_s_0_f_5557.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_119_v_(video_3584.mp4)_s_0_f_5557.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_119_v_(video_3584.mp4)_s_0_f_5559.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_119_v_(video_3584.mp4)_s_0_f_5559.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_119_v_(video_3584.mp4)_s_0_f_5560.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_119_v_(video_3584.mp4)_s_0_f_5560.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_119_v_(video_3584.mp4)_s_0_f_5561.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_119_v_(video_3584.mp4)_s_0_f_5561.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_119_v_(video_3584.mp4)_s_0_f_5562.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_119_v_(video_3584.mp4)_s_0_f_5562.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_119_v_(video_3584.mp4)_s_0_f_5563.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_119_v_(video_3584.mp4)_s_0_f_5563.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_119_v_(video_3584.mp4)_s_0_f_5564.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_119_v_(video_3584.mp4)_s_0_f_5564.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_119_v_(video_3584.mp4)_s_0_f_5565.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_119_v_(video_3584.mp4)_s_0_f_5565.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_119_v_(video_3584.mp4)_s_0_f_5566.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_119_v_(video_3584.mp4)_s_0_f_5566.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_119_v_(video_3584.mp4)_s_0_f_5567.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_119_v_(video_3584.mp4)_s_0_f_5567.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_119_v_(video_3584.mp4)_s_0_f_5568.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_119_v_(video_3584.mp4)_s_0_f_5568.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_119_v_(video_3584.mp4)_s_0_f_5569.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_119_v_(video_3584.mp4)_s_0_f_5569.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_119_v_(video_3584.mp4)_s_0_f_5570.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_119_v_(video_3584.mp4)_s_0_f_5570.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_119_v_(video_3584.mp4)_s_0_f_5572.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_119_v_(video_3584.mp4)_s_0_f_5572.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_119_v_(video_3584.mp4)_s_0_f_5573.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_119_v_(video_3584.mp4)_s_0_f_5573.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_119_v_(video_3584.mp4)_s_0_f_5574.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_119_v_(video_3584.mp4)_s_0_f_5574.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_119_v_(video_3584.mp4)_s_0_f_5575.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_119_v_(video_3584.mp4)_s_0_f_5575.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_119_v_(video_3584.mp4)_s_0_f_5576.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_119_v_(video_3584.mp4)_s_0_f_5576.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_119_v_(video_3584.mp4)_s_0_f_5577.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_119_v_(video_3584.mp4)_s_0_f_5577.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_119_v_(video_3584.mp4)_s_0_f_5578.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_119_v_(video_3584.mp4)_s_0_f_5578.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_119_v_(video_3584.mp4)_s_0_f_5579.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_119_v_(video_3584.mp4)_s_0_f_5579.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_119_v_(video_3584.mp4)_s_0_f_5580.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_119_v_(video_3584.mp4)_s_0_f_5580.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_119_v_(video_3584.mp4)_s_0_f_5581.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_119_v_(video_3584.mp4)_s_0_f_5581.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_119_v_(video_3584.mp4)_s_0_f_5582.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_119_v_(video_3584.mp4)_s_0_f_5582.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_119_v_(video_3584.mp4)_s_0_f_5583.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_119_v_(video_3584.mp4)_s_0_f_5583.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_119_v_(video_3584.mp4)_s_0_f_5585.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_119_v_(video_3584.mp4)_s_0_f_5585.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_119_v_(video_3584.mp4)_s_0_f_5586.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_119_v_(video_3584.mp4)_s_0_f_5586.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_119_v_(video_3584.mp4)_s_0_f_5587.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_119_v_(video_3584.mp4)_s_0_f_5587.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_119_v_(video_3584.mp4)_s_0_f_5588.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_119_v_(video_3584.mp4)_s_0_f_5588.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_119_v_(video_3584.mp4)_s_0_f_5589.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_119_v_(video_3584.mp4)_s_0_f_5589.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_119_v_(video_3584.mp4)_s_0_f_5608.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_119_v_(video_3584.mp4)_s_0_f_5608.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_119_v_(video_3584.mp4)_s_0_f_5609.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_119_v_(video_3584.mp4)_s_0_f_5609.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_119_v_(video_3584.mp4)_s_0_f_5610.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_119_v_(video_3584.mp4)_s_0_f_5610.png,"(640, 360)"
/media/ludovic/Cache/ENID/ENID_v1.0_tracked/frames/c_119_v_(video_3584.mp4)_s_0_f_5611.jpg,"(640, 360)",/media/ludovic/Cache/ENID/ENID_v1.0_tracked/annots/c_119_v_(video_3584.mp4)_s_0_f_5611.png,"(640, 360)"
